File Version,Hardware Type,Model,Data Logger Name,Serial Number,Sample Rate,Total Alarms
1,4,EL-SIE-6+,EasyLog,2460e2015d28c007,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Pressure,3
4,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Channel 1 (°C),Channel 2 (%RH),Channel 3 (hPA),Channel 4 (°C),
17170,2023/09/02 11:25:35,23.45,47.1,1013.91,11.53,
17171,2023/09/02 11:40:35,23.45,47.1,1013.85,11.53,
17172,2023/09/02 11:55:35,23.45,47.2,1013.94,11.56,
17173,2023/09/02 12:10:35,23.49,47.2,1013.93,11.60,
17174,2023/09/02 12:25:35,23.48,47.3,1013.84,11.62,
17175,2023/09/02 12:40:35,23.51,47.4,1013.79,11.68,
17176,2023/09/02 12:55:35,23.49,47.4,1013.76,11.66,
17177,2023/09/02 13:10:35,23.52,47.5,1013.70,11.72,
17178,2023/09/02 13:25:35,23.52,47.5,1013.71,11.72,
17179,2023/09/02 13:40:35,23.59,47.5,1013.79,11.78,
17180,2023/09/02 13:55:35,23.59,47.5,1013.72,11.78,
17181,2023/09/02 14:10:35,23.64,47.5,1013.77,11.83,
17182,2023/09/02 14:25:35,23.66,47.5,1013.81,11.85,
17183,2023/09/02 14:40:35,23.68,47.6,1013.80,11.90,
17184,2023/09/02 14:55:35,23.68,47.6,1013.74,11.90,
17185,2023/09/02 15:10:35,23.71,47.5,1013.70,11.89,
17186,2023/09/02 15:25:35,23.72,47.5,1013.57,11.90,
17187,2023/09/02 15:40:35,23.78,47.6,1013.39,11.99,
17188,2023/09/02 15:55:35,23.75,47.6,1013.50,11.96,
17189,2023/09/02 16:10:35,23.79,47.6,1013.63,12.00,
17190,2023/09/02 16:25:35,23.79,47.6,1013.69,12.00,
17191,2023/09/02 16:40:35,23.79,47.6,1013.73,12.00,
17192,2023/09/02 16:55:35,23.81,47.6,1013.79,12.02,
17193,2023/09/02 17:10:35,23.81,47.6,1013.52,12.02,
17194,2023/09/02 17:25:35,23.82,47.6,1013.42,12.02,
17195,2023/09/02 17:40:35,23.84,47.6,1013.53,12.04,
17196,2023/09/02 17:55:35,23.89,47.6,1013.87,12.09,
17197,2023/09/02 18:10:35,23.88,47.6,1013.94,12.08,
17198,2023/09/02 18:25:35,23.91,47.6,1014.00,12.11,
17199,2023/09/02 18:40:35,23.92,47.6,1014.26,12.12,
17200,2023/09/02 18:55:35,23.95,47.6,1014.58,12.14,
17201,2023/09/02 19:10:35,23.96,47.6,1014.74,12.15,
17202,2023/09/02 19:25:35,23.96,47.6,1014.95,12.15,
17203,2023/09/02 19:40:35,23.98,47.6,1015.38,12.17,
17204,2023/09/02 19:55:35,23.99,47.6,1015.71,12.18,
17205,2023/09/02 20:10:35,23.98,47.6,1015.43,12.17,
17206,2023/09/02 20:25:35,24.00,47.6,1015.04,12.19,
17207,2023/09/02 20:40:35,23.99,47.7,1014.56,12.21,
17208,2023/09/02 20:55:35,23.98,47.6,1014.31,12.17,
17209,2023/09/02 21:10:35,23.96,47.7,1014.31,12.18,
17210,2023/09/02 21:25:35,23.98,47.7,1014.78,12.20,
17211,2023/09/02 21:40:35,23.99,47.7,1014.81,12.21,
17212,2023/09/02 21:55:35,23.98,47.7,1014.77,12.20,
17213,2023/09/02 22:10:35,23.96,47.7,1015.05,12.18,
17214,2023/09/02 22:25:35,23.96,47.8,1014.98,12.22,
17215,2023/09/02 22:40:35,23.98,47.8,1014.85,12.23,
17216,2023/09/02 22:55:35,23.98,47.8,1014.84,12.23,
17217,2023/09/02 23:10:35,23.98,47.8,1014.97,12.23,
17218,2023/09/02 23:25:35,23.95,47.9,1015.13,12.24,
17219,2023/09/02 23:40:35,23.96,47.9,1014.96,12.25,
17220,2023/09/02 23:55:35,23.92,47.9,1014.88,12.21,
17221,2023/09/03 00:10:35,23.93,47.9,1014.78,12.22,
17222,2023/09/03 00:25:35,23.95,47.9,1014.69,12.24,
17223,2023/09/03 00:40:35,23.92,47.9,1014.65,12.21,
17224,2023/09/03 00:55:35,23.93,47.9,1014.48,12.22,
17225,2023/09/03 01:10:35,23.92,47.9,1014.46,12.21,
17226,2023/09/03 01:25:35,23.93,48.0,1014.59,12.25,
17227,2023/09/03 01:40:35,23.92,48.0,1014.74,12.24,
17228,2023/09/03 01:55:35,23.93,48.0,1014.86,12.25,
17229,2023/09/03 02:10:35,23.93,48.0,1014.86,12.25,
17230,2023/09/03 02:25:35,23.93,48.1,1014.79,12.28,
17231,2023/09/03 02:40:35,23.92,48.1,1014.73,12.27,
17232,2023/09/03 02:55:35,23.92,48.1,1014.58,12.27,
17233,2023/09/03 03:10:35,23.92,48.2,1014.20,12.31,
17234,2023/09/03 03:25:35,23.91,48.1,1014.02,12.27,
17235,2023/09/03 03:40:35,23.91,48.2,1013.85,12.30,
17236,2023/09/03 03:55:35,23.89,48.2,1013.55,12.28,
17237,2023/09/03 04:10:35,23.91,48.2,1013.73,12.30,
17238,2023/09/03 04:25:35,23.91,48.2,1013.96,12.30,
17239,2023/09/03 04:40:35,23.92,48.2,1014.00,12.31,
17240,2023/09/03 04:55:35,23.89,48.2,1013.89,12.28,
17241,2023/09/03 05:10:35,23.89,48.3,1013.99,12.31,
17242,2023/09/03 05:25:35,23.86,48.3,1013.80,12.28,
17243,2023/09/03 05:40:35,23.88,48.4,1013.78,12.33,
17244,2023/09/03 05:55:35,23.91,48.4,1013.92,12.36,
17245,2023/09/03 06:10:35,23.93,48.4,1013.88,12.38,
17246,2023/09/03 06:25:35,23.93,48.4,1013.77,12.38,
17247,2023/09/03 06:40:35,23.96,48.4,1013.88,12.41,
17248,2023/09/03 06:55:35,23.99,48.4,1014.05,12.43,
17249,2023/09/03 07:10:35,24.02,48.4,1014.23,12.46,
17250,2023/09/03 07:25:35,24.02,48.4,1014.44,12.46,
17251,2023/09/03 07:40:35,24.05,48.5,1014.50,12.52,
17252,2023/09/03 07:55:35,24.05,48.4,1014.74,12.49,
17253,2023/09/03 08:10:35,24.08,48.5,1014.80,12.55,
17254,2023/09/03 08:25:35,24.06,48.5,1014.74,12.53,
17255,2023/09/03 08:40:35,24.06,48.5,1014.66,12.53,
17256,2023/09/03 08:55:35,24.09,48.5,1014.94,12.56,
17257,2023/09/03 09:10:35,24.14,48.5,1014.96,12.60,
17258,2023/09/03 09:25:35,24.12,48.6,1014.81,12.62,
17259,2023/09/03 09:40:35,24.12,48.5,1014.76,12.58,
17260,2023/09/03 09:55:35,24.11,48.5,1014.64,12.57,
17261,2023/09/03 10:10:35,24.14,48.5,1014.59,12.60,
17262,2023/09/03 10:25:35,24.14,48.5,1014.57,12.60,
17263,2023/09/03 10:40:35,24.15,48.5,1014.51,12.61,
17264,2023/09/03 10:55:35,24.14,48.6,1014.45,12.63,
17265,2023/09/03 11:10:35,24.18,48.5,1014.48,12.64,
17266,2023/09/03 11:25:35,24.14,48.6,1014.64,12.63,
17267,2023/09/03 11:40:35,24.18,48.6,1014.61,12.67,
17268,2023/09/03 11:55:35,24.19,48.6,1014.79,12.68,
17269,2023/09/03 12:10:35,24.18,48.6,1014.77,12.67,
17270,2023/09/03 12:25:35,24.19,48.6,1014.75,12.68,
17271,2023/09/03 12:40:35,24.19,48.6,1014.64,12.68,
17272,2023/09/03 12:55:35,24.20,48.6,1014.64,12.69,
17273,2023/09/03 13:10:35,24.20,48.6,1014.64,12.69,
17274,2023/09/03 13:25:35,24.23,48.6,1014.58,12.72,
17275,2023/09/03 13:40:35,24.22,48.6,1014.51,12.71,
17276,2023/09/03 13:55:35,24.25,48.6,1014.55,12.73,
17277,2023/09/03 14:10:35,24.26,48.6,1014.52,12.74,
17278,2023/09/03 14:25:35,24.25,48.6,1014.54,12.73,
17279,2023/09/03 14:40:35,24.25,48.6,1014.61,12.73,
17280,2023/09/03 14:55:35,24.25,48.6,1014.64,12.73,
17281,2023/09/03 15:10:35,24.23,48.6,1014.67,12.72,
17282,2023/09/03 15:25:35,24.26,48.6,1014.80,12.74,
17283,2023/09/03 15:40:35,24.26,48.6,1014.98,12.74,
17284,2023/09/03 15:55:35,24.30,48.6,1014.92,12.78,
17285,2023/09/03 16:10:35,24.29,48.6,1014.81,12.77,
17286,2023/09/03 16:25:35,24.29,48.6,1014.93,12.77,
17287,2023/09/03 16:40:35,24.32,48.6,1014.96,12.80,
17288,2023/09/03 16:55:35,24.33,48.6,1015.02,12.81,
17289,2023/09/03 17:10:35,24.33,48.6,1015.06,12.81,
17290,2023/09/03 17:25:35,24.32,48.6,1015.13,12.80,
17291,2023/09/03 17:40:35,24.33,48.6,1015.25,12.81,
17292,2023/09/03 17:55:35,24.33,48.6,1015.30,12.81,
17293,2023/09/03 18:10:35,24.35,48.6,1015.39,12.83,
17294,2023/09/03 18:25:35,24.36,48.6,1015.50,12.84,
17295,2023/09/03 18:40:35,24.35,48.6,1015.62,12.83,
17296,2023/09/03 18:55:35,24.36,48.6,1015.90,12.84,
17297,2023/09/03 19:10:35,24.39,48.6,1015.98,12.86,
17298,2023/09/03 19:25:35,24.38,48.6,1015.97,12.85,
17299,2023/09/03 19:40:35,24.38,48.6,1015.99,12.85,
17300,2023/09/03 19:55:35,24.38,48.6,1015.99,12.85,
17301,2023/09/03 20:10:35,24.40,48.6,1016.10,12.87,
17302,2023/09/03 20:25:35,24.39,48.6,1016.09,12.86,
17303,2023/09/03 20:40:35,24.39,48.6,1016.17,12.86,
17304,2023/09/03 20:55:35,24.38,48.6,1016.30,12.85,
17305,2023/09/03 21:10:35,24.36,48.6,1016.30,12.84,
17306,2023/09/03 21:25:35,24.36,48.6,1016.35,12.84,
17307,2023/09/03 21:40:35,24.35,48.6,1016.36,12.83,
17308,2023/09/03 21:55:35,24.33,48.6,1016.39,12.81,
17309,2023/09/03 22:10:35,24.36,48.6,1016.35,12.84,
17310,2023/09/03 22:25:35,24.33,48.6,1016.28,12.81,
17311,2023/09/03 22:40:35,24.33,48.6,1016.14,12.81,
17312,2023/09/03 22:55:35,24.33,48.6,1016.03,12.81,
17313,2023/09/03 23:10:35,24.29,48.6,1015.99,12.77,
17314,2023/09/03 23:25:35,24.30,48.7,1016.04,12.81,
17315,2023/09/03 23:40:35,24.32,48.6,1016.16,12.80,
17316,2023/09/03 23:55:35,24.28,48.7,1016.05,12.79,
17317,2023/09/04 00:10:35,24.28,48.7,1016.02,12.79,
17318,2023/09/04 00:25:35,24.29,48.6,1015.97,12.77,
17319,2023/09/04 00:40:35,24.29,48.7,1016.06,12.80,
17320,2023/09/04 00:55:35,24.28,48.7,1016.08,12.79,
17321,2023/09/04 01:10:35,24.26,48.7,1016.10,12.78,
17322,2023/09/04 01:25:35,24.23,48.7,1016.03,12.75,
17323,2023/09/04 01:40:35,24.28,48.8,1015.87,12.82,
17324,2023/09/04 01:55:35,24.25,48.8,1015.81,12.80,
17325,2023/09/04 02:10:35,24.25,48.8,1015.84,12.80,
17326,2023/09/04 02:25:35,24.25,48.8,1015.90,12.80,
17327,2023/09/04 02:40:35,24.23,48.8,1015.73,12.78,
17328,2023/09/04 02:55:35,24.26,48.8,1015.57,12.81,
17329,2023/09/04 03:10:35,24.25,48.8,1015.58,12.80,
17330,2023/09/04 03:25:35,24.23,48.8,1015.51,12.78,
17331,2023/09/04 03:40:35,24.25,48.8,1015.34,12.80,
17332,2023/09/04 03:55:35,24.22,48.8,1015.28,12.77,
17333,2023/09/04 04:10:35,24.19,48.8,1015.31,12.74,
17334,2023/09/04 04:25:35,24.23,48.8,1015.24,12.78,
17335,2023/09/04 04:40:35,24.20,48.9,1015.15,12.78,
17336,2023/09/04 04:55:35,24.20,48.9,1015.05,12.78,
17337,2023/09/04 05:10:35,24.20,48.8,1014.97,12.75,
17338,2023/09/04 05:25:35,24.20,48.9,1015.05,12.78,
17339,2023/09/04 05:40:35,24.20,48.9,1014.86,12.78,
17340,2023/09/04 05:55:35,24.19,48.9,1014.90,12.77,
17341,2023/09/04 06:10:35,24.23,48.9,1014.75,12.81,
17342,2023/09/04 06:25:35,24.25,48.8,1014.70,12.80,
17343,2023/09/04 06:40:35,24.26,48.9,1014.64,12.84,
17344,2023/09/04 06:55:35,24.25,48.9,1014.85,12.83,
17345,2023/09/04 07:10:35,24.28,49.0,1014.85,12.89,
17346,2023/09/04 07:25:35,24.32,49.0,1014.99,12.92,
17347,2023/09/04 07:40:35,24.29,49.0,1014.93,12.90,
17348,2023/09/04 07:55:35,24.25,49.1,1015.00,12.89,
17349,2023/09/04 08:10:35,24.23,49.0,1014.96,12.84,
17350,2023/09/04 08:25:35,24.19,49.1,1014.70,12.84,
17351,2023/09/04 08:40:35,24.15,49.1,1014.70,12.80,
17352,2023/09/04 08:55:35,24.16,49.1,1014.70,12.81,
17353,2023/09/04 09:10:35,24.14,49.2,1014.72,12.82,
17354,2023/09/04 09:25:35,24.15,49.2,1014.72,12.83,
17355,2023/09/04 09:40:35,24.12,49.2,1014.61,12.80,
17356,2023/09/04 09:55:35,24.12,49.2,1014.62,12.80,
17357,2023/09/04 10:10:35,24.14,49.3,1014.55,12.85,
17358,2023/09/04 10:25:35,24.14,49.3,1014.40,12.85,
17359,2023/09/04 10:40:35,24.15,49.3,1014.26,12.86,
17360,2023/09/04 10:55:35,24.16,49.3,1014.32,12.87,
17361,2023/09/04 11:10:35,24.15,49.3,1014.26,12.86,
17362,2023/09/04 11:25:35,24.18,49.3,1014.21,12.89,
17363,2023/09/04 11:40:35,24.18,49.3,1013.92,12.89,
17364,2023/09/04 11:55:35,24.22,49.3,1013.86,12.93,
17365,2023/09/04 12:10:35,24.23,49.3,1013.93,12.93,
17366,2023/09/04 12:25:35,24.29,49.3,1013.78,12.99,
17367,2023/09/04 12:40:35,24.28,49.3,1013.79,12.98,
17368,2023/09/04 12:55:35,24.32,49.3,1013.76,13.02,
17369,2023/09/04 13:10:35,24.33,49.3,1013.57,13.03,
17370,2023/09/04 13:25:35,24.33,49.3,1013.41,13.03,
17371,2023/09/04 13:40:35,24.35,49.3,1013.43,13.04,
17372,2023/09/04 13:55:35,24.39,49.3,1013.49,13.08,
17373,2023/09/04 14:10:35,24.39,49.2,1013.45,13.05,
17374,2023/09/04 14:25:35,24.36,49.2,1013.31,13.02,
17375,2023/09/04 14:40:35,24.40,49.2,1013.15,13.06,
17376,2023/09/04 14:55:35,24.41,49.1,1013.06,13.04,
17377,2023/09/04 15:10:35,24.43,49.1,1012.92,13.06,
17378,2023/09/04 15:25:35,24.41,49.1,1012.96,13.04,
17379,2023/09/04 15:40:35,24.43,49.0,1012.92,13.02,
17380,2023/09/04 15:55:35,24.41,48.9,1012.95,12.97,
17381,2023/09/04 16:10:35,24.46,48.9,1013.01,13.02,
17382,2023/09/04 16:25:35,24.45,48.9,1012.90,13.01,
17383,2023/09/04 16:40:35,24.47,48.8,1012.79,13.00,
17384,2023/09/04 16:55:35,24.50,48.8,1012.77,13.03,
17385,2023/09/04 17:10:35,24.49,48.7,1012.69,12.98,
17386,2023/09/04 17:25:35,24.49,48.7,1012.69,12.98,
17387,2023/09/04 17:40:35,24.47,48.7,1012.74,12.97,
17388,2023/09/04 17:55:35,24.49,48.7,1012.81,12.98,
17389,2023/09/04 18:10:35,24.51,48.7,1012.76,13.00,
17390,2023/09/04 18:25:35,24.51,48.7,1012.81,13.00,
17391,2023/09/04 18:40:35,24.51,48.7,1012.80,13.00,
17392,2023/09/04 18:55:35,24.53,48.6,1012.87,12.99,
17393,2023/09/04 19:10:35,24.57,48.7,1013.06,13.06,
17394,2023/09/04 19:25:35,24.56,48.6,1012.98,13.02,
17395,2023/09/04 19:40:35,24.56,48.7,1013.15,13.05,
17396,2023/09/04 19:55:35,24.57,48.7,1013.23,13.06,
17397,2023/09/04 20:10:35,24.56,48.6,1013.30,13.02,
17398,2023/09/04 20:25:35,24.56,48.6,1013.29,13.02,
17399,2023/09/04 20:40:35,24.59,48.6,1013.46,13.04,
17400,2023/09/04 20:55:35,24.57,48.6,1013.65,13.03,
17401,2023/09/04 21:10:35,24.57,48.6,1013.52,13.03,
17402,2023/09/04 21:25:35,24.54,48.6,1013.67,13.00,
17403,2023/09/04 21:40:35,24.53,48.6,1013.67,12.99,
17404,2023/09/04 21:55:35,24.51,48.5,1013.55,12.94,
17405,2023/09/04 22:10:35,24.54,48.6,1013.46,13.00,
17406,2023/09/04 22:25:35,24.51,48.5,1013.52,12.94,
17407,2023/09/04 22:40:35,24.50,48.5,1013.57,12.93,
17408,2023/09/04 22:55:35,24.47,48.5,1013.55,12.90,
17409,2023/09/04 23:10:35,24.50,48.5,1013.51,12.93,
17410,2023/09/04 23:25:35,24.49,48.6,1013.45,12.95,
17411,2023/09/04 23:40:35,24.50,48.5,1013.43,12.93,
17412,2023/09/04 23:55:35,24.49,48.5,1013.41,12.92,
17413,2023/09/05 00:10:35,24.51,48.5,1013.37,12.94,
17414,2023/09/05 00:25:35,24.50,48.5,1013.34,12.93,
17415,2023/09/05 00:40:35,24.49,48.6,1013.37,12.95,
17416,2023/09/05 00:55:35,24.46,48.5,1013.35,12.89,
17417,2023/09/05 01:10:35,24.47,48.5,1013.33,12.90,
17418,2023/09/05 01:25:35,24.46,48.6,1013.45,12.93,
17419,2023/09/05 01:40:35,24.47,48.6,1013.49,12.94,
17420,2023/09/05 01:55:35,24.47,48.5,1013.44,12.90,
17421,2023/09/05 02:10:35,24.46,48.5,1013.49,12.89,
17422,2023/09/05 02:25:35,24.46,48.6,1013.38,12.93,
17423,2023/09/05 02:40:35,24.41,48.5,1013.42,12.85,
17424,2023/09/05 02:55:35,24.45,48.6,1013.43,12.92,
17425,2023/09/05 03:10:35,24.41,48.5,1013.36,12.85,
17426,2023/09/05 03:25:35,24.43,48.5,1013.44,12.87,
17427,2023/09/05 03:40:35,24.41,48.5,1013.28,12.85,
17428,2023/09/05 03:55:35,24.41,48.5,1013.08,12.85,
17429,2023/09/05 04:10:35,24.40,48.5,1013.01,12.84,
17430,2023/09/05 04:25:35,24.41,48.4,1013.01,12.82,
17431,2023/09/05 04:40:35,24.40,48.4,1013.03,12.81,
17432,2023/09/05 04:55:35,24.39,48.4,1013.12,12.80,
17433,2023/09/05 05:10:35,24.39,48.4,1013.26,12.80,
17434,2023/09/05 05:25:35,24.38,48.4,1013.13,12.79,
17435,2023/09/05 05:40:35,24.38,48.3,1013.25,12.76,
17436,2023/09/05 05:55:35,24.39,48.3,1013.38,12.77,
17437,2023/09/05 06:10:35,24.40,48.3,1013.42,12.78,
17438,2023/09/05 06:25:35,24.43,48.3,1013.53,12.80,
17439,2023/09/05 06:40:35,24.46,48.3,1013.70,12.83,
17440,2023/09/05 06:55:35,24.49,48.3,1013.74,12.86,
17441,2023/09/05 07:10:35,24.47,48.3,1013.79,12.84,
17442,2023/09/05 07:25:35,24.50,48.4,1013.96,12.90,
17443,2023/09/05 07:40:35,24.45,48.3,1014.13,12.82,
17444,2023/09/05 07:55:35,24.40,48.4,1014.23,12.81,
17445,2023/09/05 08:10:35,24.30,48.3,1014.28,12.69,
17446,2023/09/05 08:25:35,24.26,48.3,1014.44,12.65,
17447,2023/09/05 08:40:35,24.23,48.4,1014.54,12.65,
17448,2023/09/05 08:55:35,24.22,48.4,1014.60,12.64,
17449,2023/09/05 09:10:35,24.18,48.4,1014.78,12.61,
17450,2023/09/05 09:25:35,24.18,48.4,1014.87,12.61,
17451,2023/09/05 09:40:35,24.15,48.4,1015.01,12.58,
17452,2023/09/05 09:55:35,24.14,48.4,1014.87,12.57,
17453,2023/09/05 10:10:35,24.14,48.5,1014.97,12.60,
17454,2023/09/05 10:25:35,24.15,48.5,1014.77,12.61,
17455,2023/09/05 10:40:35,24.12,48.5,1014.58,12.58,
17456,2023/09/05 10:55:35,24.12,48.5,1014.60,12.58,
17457,2023/09/05 11:10:35,24.14,48.6,1014.44,12.63,
17458,2023/09/05 11:25:35,24.15,48.6,1014.49,12.64,
17459,2023/09/05 11:40:35,24.18,48.6,1014.49,12.67,
17460,2023/09/05 11:55:35,24.19,48.7,1014.36,12.71,
17461,2023/09/05 12:10:35,24.20,48.8,1014.26,12.75,
17462,2023/09/05 12:25:35,24.23,48.8,1014.08,12.78,
17463,2023/09/05 12:40:35,24.22,48.9,1013.87,12.80,
17464,2023/09/05 12:55:35,24.22,48.9,1013.86,12.80,
17465,2023/09/05 13:10:35,24.20,48.9,1013.77,12.78,
17466,2023/09/05 13:25:35,24.18,48.8,1013.69,12.73,
17467,2023/09/05 13:40:35,24.18,48.8,1013.64,12.73,
17468,2023/09/05 13:55:35,24.14,48.8,1013.59,12.70,
17469,2023/09/05 14:10:35,24.12,48.7,1013.56,12.65,
17470,2023/09/05 14:25:35,24.14,48.7,1013.52,12.66,
17471,2023/09/05 14:40:35,24.14,48.7,1013.50,12.66,
17472,2023/09/05 14:55:35,24.14,48.7,1013.41,12.66,
17473,2023/09/05 15:10:35,24.14,48.7,1013.35,12.66,
17474,2023/09/05 15:25:35,24.09,48.7,1013.43,12.62,
17475,2023/09/05 15:40:35,24.11,48.7,1013.41,12.64,
17476,2023/09/05 15:55:35,24.11,48.7,1013.25,12.64,
17477,2023/09/05 16:10:35,24.11,48.7,1013.30,12.64,
17478,2023/09/05 16:25:35,24.08,48.8,1013.23,12.64,
17479,2023/09/05 16:40:35,24.09,48.8,1013.28,12.65,
17480,2023/09/05 16:55:35,24.11,48.9,1013.32,12.70,
17481,2023/09/05 17:10:35,24.12,48.9,1013.26,12.71,
17482,2023/09/05 17:25:35,24.14,49.0,1013.37,12.76,
17483,2023/09/05 17:40:35,24.19,49.0,1013.35,12.80,
17484,2023/09/05 17:55:35,24.28,49.0,1013.28,12.89,
17485,2023/09/05 18:10:35,24.32,49.1,1013.31,12.96,
17486,2023/09/05 18:25:35,24.38,49.1,1013.31,13.01,
17487,2023/09/05 18:40:35,24.39,49.1,1013.49,13.02,
17488,2023/09/05 18:55:35,24.41,49.1,1013.59,13.04,
17489,2023/09/05 19:10:35,24.41,49.2,1013.51,13.07,
17490,2023/09/05 19:25:35,24.45,49.1,1013.67,13.07,
17491,2023/09/05 19:40:35,24.47,49.2,1013.72,13.12,
17492,2023/09/05 19:55:35,24.49,49.2,1013.84,13.14,
17493,2023/09/05 20:10:35,24.50,49.2,1013.94,13.15,
17494,2023/09/05 20:25:35,24.53,49.3,1014.00,13.21,
17495,2023/09/05 20:40:35,24.53,49.2,1013.99,13.18,
17496,2023/09/05 20:55:35,24.54,49.3,1014.04,13.22,
17497,2023/09/05 21:10:35,24.51,49.3,1014.03,13.19,
17498,2023/09/05 21:25:35,24.53,49.4,1014.04,13.24,
17499,2023/09/05 21:40:35,24.54,49.4,1014.15,13.25,
17500,2023/09/05 21:55:35,24.53,49.4,1014.10,13.24,
17501,2023/09/05 22:10:35,24.51,49.4,1014.02,13.22,
17502,2023/09/05 22:25:35,24.53,49.5,1013.90,13.27,
17503,2023/09/05 22:40:35,24.53,49.5,1013.98,13.27,
17504,2023/09/05 22:55:35,24.51,49.5,1013.96,13.25,
17505,2023/09/05 23:10:35,24.53,49.5,1013.86,13.27,
17506,2023/09/05 23:25:35,24.50,49.5,1013.84,13.24,
17507,2023/09/05 23:40:35,24.50,49.5,1014.01,13.24,
17508,2023/09/05 23:55:35,24.50,49.6,1013.86,13.28,
17509,2023/09/06 00:10:35,24.49,49.6,1013.84,13.27,
17510,2023/09/06 00:25:35,24.49,49.6,1013.73,13.27,
17511,2023/09/06 00:40:35,24.50,49.7,1013.58,13.31,
17512,2023/09/06 00:55:35,24.54,49.7,1013.55,13.34,
17513,2023/09/06 01:10:35,24.49,49.7,1013.36,13.30,
17514,2023/09/06 01:25:35,24.49,49.7,1013.16,13.30,
17515,2023/09/06 01:40:35,24.50,49.7,1013.01,13.31,
17516,2023/09/06 01:55:35,24.51,49.7,1013.12,13.31,
17517,2023/09/06 02:10:35,24.50,49.8,1013.05,13.34,
17518,2023/09/06 02:25:35,24.49,49.8,1012.91,13.33,
17519,2023/09/06 02:40:35,24.50,49.8,1012.84,13.34,
17520,2023/09/06 02:55:35,24.50,49.8,1012.72,13.34,
17521,2023/09/06 03:10:35,24.49,49.8,1012.64,13.33,
17522,2023/09/06 03:25:35,24.50,49.8,1012.75,13.34,
17523,2023/09/06 03:40:35,24.50,49.9,1012.73,13.37,
17524,2023/09/06 03:55:35,24.49,49.9,1012.65,13.36,
17525,2023/09/06 04:10:35,24.47,49.9,1012.57,13.34,
17526,2023/09/06 04:25:35,24.50,49.9,1012.60,13.37,
17527,2023/09/06 04:40:35,24.47,49.9,1012.65,13.34,
17528,2023/09/06 04:55:35,24.49,50.0,1012.45,13.39,
17529,2023/09/06 05:10:35,24.47,49.9,1012.41,13.34,
17530,2023/09/06 05:25:35,24.50,50.0,1012.38,13.40,
17531,2023/09/06 05:40:35,24.49,50.0,1012.31,13.39,
17532,2023/09/06 05:55:35,24.50,50.0,1012.31,13.40,
17533,2023/09/06 06:10:35,24.53,50.0,1012.32,13.43,
17534,2023/09/06 06:25:35,24.53,50.0,1012.33,13.43,
17535,2023/09/06 06:40:35,24.57,50.1,1012.33,13.49,
17536,2023/09/06 06:55:35,24.60,50.1,1012.34,13.52,
17537,2023/09/06 07:10:35,24.63,50.1,1012.51,13.55,
17538,2023/09/06 07:25:35,24.66,50.2,1012.59,13.61,
17539,2023/09/06 07:40:35,24.57,50.1,1012.45,13.49,
17540,2023/09/06 07:55:35,24.51,50.1,1012.42,13.44,
17541,2023/09/06 08:10:35,24.43,50.1,1012.40,13.37,
17542,2023/09/06 08:25:35,24.38,50.1,1012.31,13.32,
17543,2023/09/06 08:40:35,24.35,50.1,1012.42,13.29,
17544,2023/09/06 08:55:35,24.30,50.1,1012.55,13.24,
17545,2023/09/06 09:10:35,24.29,50.0,1012.53,13.21,
17546,2023/09/06 09:25:35,24.26,50.0,1012.44,13.18,
17547,2023/09/06 09:40:35,24.26,50.0,1012.29,13.18,
17548,2023/09/06 09:55:35,24.28,50.0,1012.37,13.20,
17549,2023/09/06 10:10:35,24.29,50.1,1012.30,13.24,
17550,2023/09/06 10:25:35,24.29,50.1,1012.11,13.24,
17551,2023/09/06 10:40:35,24.29,50.1,1012.15,13.24,
17552,2023/09/06 10:55:35,24.28,50.1,1012.07,13.23,
17553,2023/09/06 11:10:35,24.28,50.2,1011.94,13.26,
17554,2023/09/06 11:25:35,24.32,50.2,1011.81,13.29,
17555,2023/09/06 11:40:35,24.30,50.3,1011.75,13.31,
17556,2023/09/06 11:55:35,24.29,50.4,1011.72,13.33,
17557,2023/09/06 12:10:35,24.32,50.4,1011.61,13.36,
17558,2023/09/06 12:25:35,24.33,50.5,1011.46,13.39,
17559,2023/09/06 12:40:35,24.36,50.6,1011.45,13.45,
17560,2023/09/06 12:55:35,24.36,50.6,1011.50,13.45,
17561,2023/09/06 13:10:35,24.35,50.8,1011.46,13.50,
17562,2023/09/06 13:25:35,24.38,50.8,1011.33,13.53,
17563,2023/09/06 13:40:35,24.40,50.9,1011.29,13.58,
17564,2023/09/06 13:55:35,24.38,51.0,1011.29,13.59,
17565,2023/09/06 14:10:35,24.39,51.0,1011.25,13.60,
17566,2023/09/06 14:25:35,24.40,51.1,1011.27,13.64,
17567,2023/09/06 14:40:35,24.40,51.2,1011.22,13.67,
17568,2023/09/06 14:55:35,24.40,51.2,1011.15,13.67,
17569,2023/09/06 15:10:35,24.39,51.3,1011.09,13.69,
17570,2023/09/06 15:25:35,24.41,51.3,1011.09,13.71,
17571,2023/09/06 15:40:35,24.40,51.4,1011.11,13.73,
17572,2023/09/06 15:55:35,24.40,51.5,1010.97,13.76,
17573,2023/09/06 16:10:35,24.40,51.5,1010.92,13.76,
17574,2023/09/06 16:25:35,24.40,51.6,1010.97,13.79,
